CSDUID,CSD,Period,IndicatorSummaryDescription,Vehicle Type,UnitOfMeasure,OriginalValue
4811031,Drayton Valley,2012,Vehicle Registrations,Total Motorized Vehicles,,15082
4811031,Drayton Valley,2013,Vehicle Registrations,Total Motorized Vehicles,,15505
4811031,Drayton Valley,2014,Vehicle Registrations,Total Motorized Vehicles,,15918
4811031,Drayton Valley,2015,Vehicle Registrations,Total Motorized Vehicles,,15317
4811031,Drayton Valley,2016,Vehicle Registrations,Total Motorized Vehicles,,14579
4811031,Drayton Valley,2017,Vehicle Registrations,Total Motorized Vehicles,,14619
4811031,Drayton Valley,2018,Vehicle Registrations,Total Motorized Vehicles,,14724
4811031,Drayton Valley,2019,Vehicle Registrations,Total Motorized Vehicles,,14292
4811031,Drayton Valley,2020,Vehicle Registrations,Total Motorized Vehicles,,14185
4811032,Brazeau County,2005,Vehicle Registrations,Total Motorized Vehicles,,1525
4811032,Brazeau County,2006,Vehicle Registrations,Total Motorized Vehicles,,1612
4811032,Brazeau County,2007,Vehicle Registrations,Total Motorized Vehicles,,1729
4811032,Brazeau County,2008,Vehicle Registrations,Total Motorized Vehicles,,1739
4811032,Brazeau County,2009,Vehicle Registrations,Total Motorized Vehicles,,1804
4811032,Brazeau County,2010,Vehicle Registrations,Total Motorized Vehicles,,1804
4811032,Brazeau County,2011,Vehicle Registrations,Total Motorized Vehicles,,1872
4811032,Brazeau County,2012,Vehicle Registrations,Total Motorized Vehicles,,1984
4811032,Brazeau County,2013,Vehicle Registrations,Total Motorized Vehicles,,2029
4811032,Brazeau County,2014,Vehicle Registrations,Total Motorized Vehicles,,2112
4811032,Brazeau County,2015,Vehicle Registrations,Total Motorized Vehicles,,2050
4811032,Brazeau County,2016,Vehicle Registrations,Total Motorized Vehicles,,1970
4811032,Brazeau County,2017,Vehicle Registrations,Total Motorized Vehicles,,1951
4811032,Brazeau County,2018,Vehicle Registrations,Total Motorized Vehicles,,1939
4811032,Brazeau County,2019,Vehicle Registrations,Total Motorized Vehicles,,1898
4811032,Brazeau County,2020,Vehicle Registrations,Total Motorized Vehicles,,1895
4811034,Parkland County,2005,Vehicle Registrations,Total Motorized Vehicles,,7318
4811034,Parkland County,2006,Vehicle Registrations,Total Motorized Vehicles,,8587
4811034,Parkland County,2007,Vehicle Registrations,Total Motorized Vehicles,,9382
4811034,Parkland County,2008,Vehicle Registrations,Total Motorized Vehicles,,9740
4811034,Parkland County,2009,Vehicle Registrations,Total Motorized Vehicles,,10011
4811034,Parkland County,2010,Vehicle Registrations,Total Motorized Vehicles,,10011
4811034,Parkland County,2011,Vehicle Registrations,Total Motorized Vehicles,,10512
4811034,Parkland County,2012,Vehicle Registrations,Total Motorized Vehicles,,10660
4811034,Parkland County,2013,Vehicle Registrations,Total Motorized Vehicles,,11941
4811034,Parkland County,2014,Vehicle Registrations,Total Motorized Vehicles,,12822
4811034,Parkland County,2015,Vehicle Registrations,Total Motorized Vehicles,,12908
4811034,Parkland County,2016,Vehicle Registrations,Total Motorized Vehicles,,19894
4811034,Parkland County,2017,Vehicle Registrations,Total Motorized Vehicles,,22034
4811034,Parkland County,2018,Vehicle Registrations,Total Motorized Vehicles,,23687
4811034,Parkland County,2019,Vehicle Registrations,Total Motorized Vehicles,,24214
4811034,Parkland County,2020,Vehicle Registrations,Total Motorized Vehicles,,24428
4811038,Seba Beach,2005,Vehicle Registrations,Total Motorized Vehicles,,766
4811038,Seba Beach,2006,Vehicle Registrations,Total Motorized Vehicles,,751
4811038,Seba Beach,2007,Vehicle Registrations,Total Motorized Vehicles,,808
4811038,Seba Beach,2008,Vehicle Registrations,Total Motorized Vehicles,,825
4811038,Seba Beach,2009,Vehicle Registrations,Total Motorized Vehicles,,812
4811038,Seba Beach,2010,Vehicle Registrations,Total Motorized Vehicles,,812
4811038,Seba Beach,2011,Vehicle Registrations,Total Motorized Vehicles,,825
4811038,Seba Beach,2012,Vehicle Registrations,Total Motorized Vehicles,,786
4811038,Seba Beach,2013,Vehicle Registrations,Total Motorized Vehicles,,831
4811038,Seba Beach,2014,Vehicle Registrations,Total Motorized Vehicles,,832
4811038,Seba Beach,2015,Vehicle Registrations,Total Motorized Vehicles,,880
4811038,Seba Beach,2016,Vehicle Registrations,Total Motorized Vehicles,,889
4811038,Seba Beach,2017,Vehicle Registrations,Total Motorized Vehicles,,870
4811038,Seba Beach,2018,Vehicle Registrations,Total Motorized Vehicles,,913
4811038,Seba Beach,2019,Vehicle Registrations,Total Motorized Vehicles,,903
4811038,Seba Beach,2020,Vehicle Registrations,Total Motorized Vehicles,,886
4810034,Mannville,2005,Vehicle Registrations,Total Motorized Vehicles,,1614
4810034,Mannville,2006,Vehicle Registrations,Total Motorized Vehicles,,1630
4810034,Mannville,2007,Vehicle Registrations,Total Motorized Vehicles,,1731
4810034,Mannville,2008,Vehicle Registrations,Total Motorized Vehicles,,1800
4810034,Mannville,2009,Vehicle Registrations,Total Motorized Vehicles,,1866
4810034,Mannville,2010,Vehicle Registrations,Total Motorized Vehicles,,1866
4810034,Mannville,2011,Vehicle Registrations,Total Motorized Vehicles,,1856
4810034,Mannville,2012,Vehicle Registrations,Total Motorized Vehicles,,1833
4810034,Mannville,2013,Vehicle Registrations,Total Motorized Vehicles,,1918
4810034,Mannville,2014,Vehicle Registrations,Total Motorized Vehicles,,2061
4810034,Mannville,2015,Vehicle Registrations,Total Motorized Vehicles,,2035
4810034,Mannville,2016,Vehicle Registrations,Total Motorized Vehicles,,1999
4810034,Mannville,2017,Vehicle Registrations,Total Motorized Vehicles,,1885
4810034,Mannville,2018,Vehicle Registrations,Total Motorized Vehicles,,1903
4810034,Mannville,2019,Vehicle Registrations,Total Motorized Vehicles,,1842
4810034,Mannville,2020,Vehicle Registrations,Total Motorized Vehicles,,1874
4810039,Lloydminster (Part),2005,Vehicle Registrations,Total Motorized Vehicles,,13053
4810039,Lloydminster (Part),2006,Vehicle Registrations,Total Motorized Vehicles,,14061
4810039,Lloydminster (Part),2007,Vehicle Registrations,Total Motorized Vehicles,,14943
4810039,Lloydminster (Part),2008,Vehicle Registrations,Total Motorized Vehicles,,15256
4810039,Lloydminster (Part),2009,Vehicle Registrations,Total Motorized Vehicles,,16426
4810039,Lloydminster (Part),2010,Vehicle Registrations,Total Motorized Vehicles,,16426
4810039,Lloydminster (Part),2011,Vehicle Registrations,Total Motorized Vehicles,,17339
4810039,Lloydminster (Part),2012,Vehicle Registrations,Total Motorized Vehicles,,18256
4810039,Lloydminster (Part),2013,Vehicle Registrations,Total Motorized Vehicles,,19526
4810039,Lloydminster (Part),2014,Vehicle Registrations,Total Motorized Vehicles,,19871
4810039,Lloydminster (Part),2015,Vehicle Registrations,Total Motorized Vehicles,,19169
4810039,Lloydminster (Part),2016,Vehicle Registrations,Total Motorized Vehicles,,18445
4810039,Lloydminster (Part),2017,Vehicle Registrations,Total Motorized Vehicles,,18624
4810039,Lloydminster (Part),2018,Vehicle Registrations,Total Motorized Vehicles,,19023
4810039,Lloydminster (Part),2019,Vehicle Registrations,Total Motorized Vehicles,,18742
4810039,Lloydminster (Part),2020,Vehicle Registrations,Total Motorized Vehicles,,18717
4810041,Kitscoty,2005,Vehicle Registrations,Total Motorized Vehicles,,1394
4810041,Kitscoty,2006,Vehicle Registrations,Total Motorized Vehicles,,1438
4810041,Kitscoty,2007,Vehicle Registrations,Total Motorized Vehicles,,1541
4810041,Kitscoty,2008,Vehicle Registrations,Total Motorized Vehicles,,1582
4810041,Kitscoty,2009,Vehicle Registrations,Total Motorized Vehicles,,1702
4810041,Kitscoty,2010,Vehicle Registrations,Total Motorized Vehicles,,1702
4810041,Kitscoty,2011,Vehicle Registrations,Total Motorized Vehicles,,1779
4810041,Kitscoty,2012,Vehicle Registrations,Total Motorized Vehicles,,1877
4810041,Kitscoty,2013,Vehicle Registrations,Total Motorized Vehicles,,1937
4810041,Kitscoty,2014,Vehicle Registrations,Total Motorized Vehicles,,1975
4810041,Kitscoty,2015,Vehicle Registrations,Total Motorized Vehicles,,1974
4810041,Kitscoty,2016,Vehicle Registrations,Total Motorized Vehicles,,1952
4810041,Kitscoty,2017,Vehicle Registrations,Total Motorized Vehicles,,1883
4810041,Kitscoty,2018,Vehicle Registrations,Total Motorized Vehicles,,1884
4810041,Kitscoty,2019,Vehicle Registrations,Total Motorized Vehicles,,1880
4810041,Kitscoty,2020,Vehicle Registrations,Total Motorized Vehicles,,1924
4811044,Kapasiwin,2005,Vehicle Registrations,Total Motorized Vehicles,,12
4811044,Kapasiwin,2006,Vehicle Registrations,Total Motorized Vehicles,,12
4811044,Kapasiwin,2007,Vehicle Registrations,Total Motorized Vehicles,,12
4811044,Kapasiwin,2008,Vehicle Registrations,Total Motorized Vehicles,,14
4811044,Kapasiwin,2009,Vehicle Registrations,Total Motorized Vehicles,,12
4811044,Kapasiwin,2010,Vehicle Registrations,Total Motorized Vehicles,,12
4811044,Kapasiwin,2011,Vehicle Registrations,Total Motorized Vehicles,,13
4811044,Kapasiwin,2012,Vehicle Registrations,Total Motorized Vehicles,,12
4811044,Kapasiwin,2013,Vehicle Registrations,Total Motorized Vehicles,,11
4811044,Kapasiwin,2014,Vehicle Registrations,Total Motorized Vehicles,,15
4811044,Kapasiwin,2015,Vehicle Registrations,Total Motorized Vehicles,,14
4811044,Kapasiwin,2016,Vehicle Registrations,Total Motorized Vehicles,,14
4811044,Kapasiwin,2017,Vehicle Registrations,Total Motorized Vehicles,,14
4811044,Kapasiwin,2018,Vehicle Registrations,Total Motorized Vehicles,,13
4811044,Kapasiwin,2019,Vehicle Registrations,Total Motorized Vehicles,,11
4811044,Kapasiwin,2020,Vehicle Registrations,Total Motorized Vehicles,,14
4811046,Spring Lake,2005,Vehicle Registrations,Total Motorized Vehicles,,411
4811046,Spring Lake,2006,Vehicle Registrations,Total Motorized Vehicles,,456
4811046,Spring Lake,2007,Vehicle Registrations,Total Motorized Vehicles,,516
4811046,Spring Lake,2008,Vehicle Registrations,Total Motorized Vehicles,,538
4811046,Spring Lake,2009,Vehicle Registrations,Total Motorized Vehicles,,572
4811046,Spring Lake,2010,Vehicle Registrations,Total Motorized Vehicles,,572
4811046,Spring Lake,2011,Vehicle Registrations,Total Motorized Vehicles,,599
4811046,Spring Lake,2012,Vehicle Registrations,Total Motorized Vehicles,,608
4811046,Spring Lake,2013,Vehicle Registrations,Total Motorized Vehicles,,650
4811046,Spring Lake,2014,Vehicle Registrations,Total Motorized Vehicles,,672
4811046,Spring Lake,2015,Vehicle Registrations,Total Motorized Vehicles,,701
4811046,Spring Lake,2016,Vehicle Registrations,Total Motorized Vehicles,,699
4811046,Spring Lake,2017,Vehicle Registrations,Total Motorized Vehicles,,724
4811046,Spring Lake,2018,Vehicle Registrations,Total Motorized Vehicles,,767
4811046,Spring Lake,2019,Vehicle Registrations,Total Motorized Vehicles,,765
4811046,Spring Lake,2020,Vehicle Registrations,Total Motorized Vehicles,,787
4811048,Stony Plain,2005,Vehicle Registrations,Total Motorized Vehicles,,17291
4811048,Stony Plain,2006,Vehicle Registrations,Total Motorized Vehicles,,18445
4811048,Stony Plain,2007,Vehicle Registrations,Total Motorized Vehicles,,19653
4811048,Stony Plain,2008,Vehicle Registrations,Total Motorized Vehicles,,20384
4811048,Stony Plain,2009,Vehicle Registrations,Total Motorized Vehicles,,21655
4811048,Stony Plain,2010,Vehicle Registrations,Total Motorized Vehicles,,21655
4811048,Stony Plain,2011,Vehicle Registrations,Total Motorized Vehicles,,22354
4811048,Stony Plain,2012,Vehicle Registrations,Total Motorized Vehicles,,23141
4811048,Stony Plain,2013,Vehicle Registrations,Total Motorized Vehicles,,23998
4811048,Stony Plain,2014,Vehicle Registrations,Total Motorized Vehicles,,24813
4811048,Stony Plain,2015,Vehicle Registrations,Total Motorized Vehicles,,25075
4811048,Stony Plain,2016,Vehicle Registrations,Total Motorized Vehicles,,18127
4811048,Stony Plain,2017,Vehicle Registrations,Total Motorized Vehicles,,16883
4811048,Stony Plain,2018,Vehicle Registrations,Total Motorized Vehicles,,16968
4811048,Stony Plain,2019,Vehicle Registrations,Total Motorized Vehicles,,16530
4811048,Stony Plain,2020,Vehicle Registrations,Total Motorized Vehicles,,16918
4811049,Spruce Grove,2005,Vehicle Registrations,Total Motorized Vehicles,,28328
4811049,Spruce Grove,2006,Vehicle Registrations,Total Motorized Vehicles,,30488
4811049,Spruce Grove,2007,Vehicle Registrations,Total Motorized Vehicles,,32772
4811049,Spruce Grove,2008,Vehicle Registrations,Total Motorized Vehicles,,33907
4811049,Spruce Grove,2009,Vehicle Registrations,Total Motorized Vehicles,,35940
4811049,Spruce Grove,2010,Vehicle Registrations,Total Motorized Vehicles,,35940
4811049,Spruce Grove,2011,Vehicle Registrations,Total Motorized Vehicles,,37578
4811049,Spruce Grove,2012,Vehicle Registrations,Total Motorized Vehicles,,39709
4811049,Spruce Grove,2013,Vehicle Registrations,Total Motorized Vehicles,,41911
4811049,Spruce Grove,2014,Vehicle Registrations,Total Motorized Vehicles,,43838
4811049,Spruce Grove,2015,Vehicle Registrations,Total Motorized Vehicles,,45152
4811049,Spruce Grove,2016,Vehicle Registrations,Total Motorized Vehicles,,44709
4811049,Spruce Grove,2017,Vehicle Registrations,Total Motorized Vehicles,,45237
4811049,Spruce Grove,2018,Vehicle Registrations,Total Motorized Vehicles,,46780
4811049,Spruce Grove,2019,Vehicle Registrations,Total Motorized Vehicles,,47027
4811049,Spruce Grove,2020,Vehicle Registrations,Total Motorized Vehicles,,48091
4811052,Strathcona County,2005,Vehicle Registrations,Total Motorized Vehicles,,68391
4811052,Strathcona County,2006,Vehicle Registrations,Total Motorized Vehicles,,72184
4811052,Strathcona County,2007,Vehicle Registrations,Total Motorized Vehicles,,76554
4811052,Strathcona County,2008,Vehicle Registrations,Total Motorized Vehicles,,79727
4811052,Strathcona County,2009,Vehicle Registrations,Total Motorized Vehicles,,82926
4811052,Strathcona County,2010,Vehicle Registrations,Total Motorized Vehicles,,82926
4811052,Strathcona County,2011,Vehicle Registrations,Total Motorized Vehicles,,84596
4811052,Strathcona County,2012,Vehicle Registrations,Total Motorized Vehicles,,86854
4811052,Strathcona County,2013,Vehicle Registrations,Total Motorized Vehicles,,89638
4811052,Strathcona County,2014,Vehicle Registrations,Total Motorized Vehicles,,92071
4811052,Strathcona County,2015,Vehicle Registrations,Total Motorized Vehicles,,92801
4811052,Strathcona County,2016,Vehicle Registrations,Total Motorized Vehicles,,91469
4811052,Strathcona County,2017,Vehicle Registrations,Total Motorized Vehicles,,91885
4811052,Strathcona County,2018,Vehicle Registrations,Total Motorized Vehicles,,92864
4811052,Strathcona County,2019,Vehicle Registrations,Total Motorized Vehicles,,91364
4811052,Strathcona County,2020,Vehicle Registrations,Total Motorized Vehicles,,92286
4811059,Sturgeon County,2005,Vehicle Registrations,Total Motorized Vehicles,,3118
4811059,Sturgeon County,2006,Vehicle Registrations,Total Motorized Vehicles,,3273
4811059,Sturgeon County,2007,Vehicle Registrations,Total Motorized Vehicles,,3438
4811059,Sturgeon County,2008,Vehicle Registrations,Total Motorized Vehicles,,3607
4811059,Sturgeon County,2009,Vehicle Registrations,Total Motorized Vehicles,,8830
4811059,Sturgeon County,2010,Vehicle Registrations,Total Motorized Vehicles,,8830
4811059,Sturgeon County,2011,Vehicle Registrations,Total Motorized Vehicles,,11036
4811059,Sturgeon County,2012,Vehicle Registrations,Total Motorized Vehicles,,13582
4811059,Sturgeon County,2013,Vehicle Registrations,Total Motorized Vehicles,,18411
4811059,Sturgeon County,2014,Vehicle Registrations,Total Motorized Vehicles,,20023
4811059,Sturgeon County,2015,Vehicle Registrations,Total Motorized Vehicles,,20566
4811059,Sturgeon County,2016,Vehicle Registrations,Total Motorized Vehicles,,20598
4811059,Sturgeon County,2017,Vehicle Registrations,Total Motorized Vehicles,,20935
4811059,Sturgeon County,2018,Vehicle Registrations,Total Motorized Vehicles,,21207
4811059,Sturgeon County,2019,Vehicle Registrations,Total Motorized Vehicles,,21094
4811059,Sturgeon County,2020,Vehicle Registrations,Total Motorized Vehicles,,21479
4817095,Mackenzie County,2005,Vehicle Registrations,Total Motorized Vehicles,,7260
4817095,Mackenzie County,2006,Vehicle Registrations,Total Motorized Vehicles,,7649
4817095,Mackenzie County,2007,Vehicle Registrations,Total Motorized Vehicles,,7919
4817095,Mackenzie County,2008,Vehicle Registrations,Total Motorized Vehicles,,8198
4817095,Mackenzie County,2009,Vehicle Registrations,Total Motorized Vehicles,,8638
4817095,Mackenzie County,2010,Vehicle Registrations,Total Motorized Vehicles,,8638
4817095,Mackenzie County,2011,Vehicle Registrations,Total Motorized Vehicles,,9108
4817095,Mackenzie County,2012,Vehicle Registrations,Total Motorized Vehicles,,9766
4817095,Mackenzie County,2013,Vehicle Registrations,Total Motorized Vehicles,,10250
4817095,Mackenzie County,2014,Vehicle Registrations,Total Motorized Vehicles,,10737
4817095,Mackenzie County,2015,Vehicle Registrations,Total Motorized Vehicles,,10922
4817095,Mackenzie County,2016,Vehicle Registrations,Total Motorized Vehicles,,10952
